"subjectnumber" "activity" "TimeDomainSignalBodyLinearAccelerationMeanX" "TimeDomainSignalBodyLinearAccelerationMeanY" "TimeDomainSignalBodyLinearAccelerationMeanZ" "TimeDomainSignalBodyLinearAccelerationStandardDeviationX" "TimeDomainSignalBodyLinearAccelerationStandardDeviationY" "TimeDomainSignalBodyLinearAccelerationStandardDeviationZ" "TimeDomainSignalGravityLinearAccelerationMeanX" "TimeDomainSignalGravityLinearAccelerationMeanY" "TimeDomainSignalGravityLinearAccelerationMeanZ" "TimeDomainSignalGravityLinearAccelerationStandardDeviationX" "TimeDomainSignalGravityLinearAccelerationStandardDeviationY" "TimeDomainSignalGravityLinearAccelerationStandardDeviationZ" "TimeDomainSignalBodyLinearAccelerationDerivativeMeanX" "TimeDomainSignalBodyLinearAccelerationDerivativeMeanY" "TimeDomainSignalBodyLinearAccelerationDerivativeMeanZ" "TimeDomainSignalBodyLinearAccelerationDerivativeStandardDeviationX" "TimeDomainSignalBodyLinearAccelerationDerivativeStandardDeviationY" "TimeDomainSignalBodyLinearAccelerationDerivativeStandardDeviationZ" "TimeDomainSignalBodyAngularVelocityMeanX" "TimeDomainSignalBodyAngularVelocityMeanY" "TimeDomainSignalBodyAngularVelocityMeanZ" "TimeDomainSignalBodyAngularVelocityStandardDeviationX" "TimeDomainSignalBodyAngularVelocityStandardDeviationY" "TimeDomainSignalBodyAngularVelocityStandardDeviationZ" "TimeDomainSignalBodyAngularVelocityDerivativeMeanX" "TimeDomainSignalBodyAngularVelocityDerivativeMeanY" "TimeDomainSignalBodyAngularVelocityDerivativeMeanZ" "TimeDomainSignalBodyAngularVelocityDerivativeStandardDeviationX" "TimeDomainSignalBodyAngularVelocityDerivativeStandardDeviationY" "TimeDomainSignalBodyAngularVelocityDerivativeStandardDeviationZ" "TimeDomainSignalBodyLinearAccelerationEuclideanNormMean" "TimeDomainSignalBodyLinearAccelerationEuclideanNormStandardDeviation" "TimeDomainSignalGravityLinearAccelerationEuclideanNormMean" "TimeDomainSignalGravityLinearAccelerationEuclideanNormStandardDeviation" "TimeDomainSignalBodyLinearAccelerationDerivativeEuclideanNormMean" "TimeDomainSignalBodyLinearAccelerationDerivativeEuclideanNormStandardDeviation" "TimeDomainSignalBodyAngularVelocityEuclideanNormMean" "TimeDomainSignalBodyAngularVelocityEuclideanNormStandardDeviation" "TimeDomainSignalBodyAngularVelocityDerivativeEuclideanNormMean" "TimeDomainSignalBodyAngularVelocityDerivativeEuclideanNormStandardDeviation" "FrequencyDomainSignalBodyLinearAccelerationMeanX" "FrequencyDomainSignalBodyLinearAccelerationMeanY" "FrequencyDomainSignalBodyLinearAccelerationMeanZ" "FrequencyDomainSignalBodyLinearAccelerationStandardDeviationX" "FrequencyDomainSignalBodyLinearAccelerationStandardDeviationY" "FrequencyDomainSignalBodyLinearAccelerationStandardDeviationZ" "FrequencyDomainSignalBodyLinearAccelerationDerivativeMeanX" "FrequencyDomainSignalBodyLinearAccelerationDerivativeMeanY" "FrequencyDomainSignalBodyLinearAccelerationDerivativeMeanZ" "FrequencyDomainSignalBodyLinearAccelerationDerivativeStandardDeviationX" "FrequencyDomainSignalBodyLinearAccelerationDerivativeStandardDeviationY" "FrequencyDomainSignalBodyLinearAccelerationDerivativeStandardDeviationZ" "FrequencyDomainSignalBodyAngularVelocityMeanX" "FrequencyDomainSignalBodyAngularVelocityMeanY" "FrequencyDomainSignalBodyAngularVelocityMeanZ" "FrequencyDomainSignalBodyAngularVelocityStandardDeviationX" "FrequencyDomainSignalBodyAngularVelocityStandardDeviationY" "FrequencyDomainSignalBodyAngularVelocityStandardDeviationZ" "FrequencyDomainSignalBodyLinearAccelerationEuclideanNormMean" "FrequencyDomainSignalBodyLinearAccelerationEuclideanNormStandardDeviation" "FrequencyDomainSignalBodyLinearAccelerationDerivativeEuclideanNormMean" "FrequencyDomainSignalBodyLinearAccelerationDerivativeEuclideanNormStandardDeviation" "FrequencyDomainSignalBodyAngularVelocityEuclideanNormMean" "FrequencyDomainSignalBodyAngularVelocityEuclideanNormStandardDeviation" "FrequencyDomainSignalBodyAngularVelocityDerivativeEuclideanNormMean" "FrequencyDomainSignalBodyAngularVelocityDerivativeEuclideanNormStandardDeviation"
26 "sitting" 0.24527758706 0.00029828301 -0.089099985984 -0.97442153 -0.9312576292 -0.9420137484 0.7304068732 0.23570999102 0.346182333 -0.9551512932 -0.93988674626 -0.93190872 0.07845085558 -0.00150533934 -0.0119895728956 -0.9916746136 -0.9853256606 -0.9895956298 -0.032992482422 -0.089153921438 0.09411058804 -0.9905003612 -0.9706248898 -0.9638358108 -0.09670346228 -0.04079543836 -0.05192163157156 -0.9954070138 -0.9929140978 -0.9914622616 -0.9423188384 -0.91907194572 -0.9423188384 -0.91907194572 -0.990211837 -0.988911572 -0.9543790204 -0.9634806656 -0.9941233104 -0.9937468204 -0.9785070454 -0.9475184554 -0.9614784188 -0.9729829334 -0.9277425286 -0.9365495208 -0.9913319648 -0.9846963862 -0.98756081 -0.9929177282 -0.9873165164 -0.9902746548 -0.98971836 -0.9802700816 -0.9691652126 -0.9907623896 -0.9660716538 -0.9655229516 -0.9428429318 -0.92039152746 -0.9885054458 -0.988339505 -0.9762030446 -0.9621179754 -0.9937715314 -0.9938561872
27 "sitting" 0.277049354153846 -0.0174933071501538 -0.109598977126154 -0.988766076 -0.964595551230769 -0.966114780923077 0.829884253692308 0.224738694861538 0.303536237692308 -0.981716953076923 -0.975195371230769 -0.967157652153846 0.0761272407292308 0.0119299423890769 -0.00273299319261538 -0.993018142153846 -0.985418762153846 -0.990475730461538 -0.0404420607076923 -0.0784393692384615 0.05910719934 -0.990201700615385 -0.980981844769231 -0.974197517076923 -0.0947114708153846 -0.0385371517723077 -0.0473086144184615 -0.995176154923077 -0.993148147384615 -0.993104022153846 -0.976377807538461 -0.965167747846154 -0.976377807538461 -0.965167747846154 -0.991121634461538 -0.991046988 -0.958337681230769 -0.969110820153846 -0.994799878307692 -0.99372911 -0.989399327692308 -0.969910700923077 -0.976991342615385 -0.988542785538462 -0.963478412 -0.962581487076923 -0.992994412923077 -0.985653730153846 -0.988720671692308 -0.993695800615385 -0.986250892307692 -0.990840816923077 -0.988919423846154 -0.984467934461538 -0.975472598307692 -0.990620941846154 -0.979248132153846 -0.976082457384615 -0.972372735230769 -0.966175132769231 -0.990505278769231 -0.990546930153846 -0.977980216615385 -0.968832386461538 -0.993733270923077 -0.993840055384615
28 "sitting" 0.274720235875 -0.015925138995 -0.107849382025 -0.983711422125 -0.940645483725 -0.946739172625 0.8852716875 0.063693910275 0.18416888241 -0.982571975 -0.96438759975 -0.958698363 0.0786013505375 0.00447399683825 -0.007061122975125 -0.9810091405 -0.9719880325 -0.9812377455 -0.03358138775 -0.0763210069375 0.0980112281625 -0.985613883875 -0.96776144125 -0.965216574625 -0.097244856675 -0.0416293952125 -0.054992181805 -0.98762918025 -0.9851018325 -0.98011378125 -0.960002498 -0.9476793455 -0.960002498 -0.9476793455 -0.979186059125 -0.977883277875 -0.958335927375 -0.961509006375 -0.986486293625 -0.98439116425 -0.981838445625 -0.948625456125 -0.960599912375 -0.98473435 -0.9398479830875 -0.9432240295 -0.9814833 -0.97271587475 -0.978470423875 -0.98221305075 -0.973204732875 -0.9825946825 -0.982038179875 -0.972345882125 -0.964359065125 -0.986854405875 -0.965721560625 -0.96879952475 -0.95541900375 -0.951510186 -0.976945219875 -0.978084986 -0.97017371425 -0.96279495125 -0.984836734 -0.984626687625
29 "sitting" 0.275477720779221 -0.0155307278631169 -0.110553748415584 -0.986736104025974 -0.948294737792208 -0.960576052597403 0.864099974545455 0.0926282087402597 0.207514625987013 -0.983482308051948 -0.966195667532468 -0.964151542467532 0.0744697374948052 0.00852098049103896 0.00596685343441558 -0.987138970779221 -0.975152997272727 -0.985448928961039 -0.0417317538467532 -0.0727988887922078 0.0629853217662338 -0.982916867012987 -0.977246860779221 -0.961302077662338 -0.0920625865714286 -0.0401328825077922 -0.0496998516688312 -0.988029380649351 -0.989736297532468 -0.983745976493506 -0.96868627 -0.957045138311688 -0.96868627 -0.957045138311688 -0.984768807792208 -0.981996361298701 -0.95415236974026 -0.958625975844156 -0.98997300961039 -0.987428512597403 -0.98642592012987 -0.958580921688312 -0.968981432597403 -0.987005748961039 -0.946423838181818 -0.958457647662338 -0.987322594805195 -0.974969933116883 -0.982979123376623 -0.988130205714286 -0.977286446753247 -0.986565769220779 -0.978866377272727 -0.980445895974026 -0.961953564285714 -0.984233272077922 -0.975675316363636 -0.964666830649351 -0.96575236961039 -0.958912285064935 -0.981638127012987 -0.981331804675325 -0.969280106103896 -0.958989735324675 -0.98827717025974 -0.986932815324675
30 "sitting" 0.265705529460938 -0.0084969860734375 -0.0997883952078125 -0.985012658125 -0.9391783896875 -0.9510039484375 0.8926999203125 0.096066811828125 0.27701941328125 -0.97771367875 -0.95728815078125 -0.95460343953125 0.0757197115484375 0.0100138063921875 -0.0023913682709375 -0.9909884175 -0.9823346953125 -0.98819431453125 -0.0341759993234375 -0.07400962816875 0.060622554984375 -0.990424326875 -0.97870854703125 -0.95951655171875 -0.0963720671875 -0.040958105406875 -0.0466529192859375 -0.9941560675 -0.99323901578125 -0.9903796965625 -0.958478325625 -0.9443628859375 -0.958478325625 -0.9443628859375 -0.9888927678125 -0.9875249646875 -0.956316979375 -0.9640212896875 -0.9945422325 -0.99257898078125 -0.98694701078125 -0.9557284834375 -0.96610753578125 -0.98436727234375 -0.93502869328125 -0.94670774625 -0.9910359153125 -0.98240020875 -0.98604370875 -0.99176026046875 -0.98355326359375 -0.98896739125 -0.98944607640625 -0.9838263540625 -0.964503955 -0.99073097390625 -0.97622020734375 -0.9616404434375 -0.95976380921875 -0.94562595703125 -0.9873583196875 -0.98657084703125 -0.97557568484375 -0.9632236253125 -0.9929217271875 -0.99233568296875
1 "standing" 0.281174338965517 -0.0118729519482759 -0.108561998890034 -0.966441352758621 -0.876856450689655 -0.884598950517241 0.948040038965517 -0.18424666405 0.04314587355 -0.975628695862069 -0.941248377931034 -0.921202301034483 0.0723664120153448 0.000285675718965517 -0.0045010518862069 -0.961879804655172 -0.939953999137931 -0.970306716034483 -0.0274445663994828 -0.0523018345344828 0.0677818242413793 -0.889064240344828 -0.932830409482759 -0.904419200689655 -0.0947950794310345 -0.0435095683862069 -0.0445118088672414 -0.940724700172414 -0.966921856724138 -0.956851821034483 -0.91376268362069 -0.895034572931034 -0.91376268362069 -0.895034572931034 -0.961234838103448 -0.946341159655172 -0.888327551896552 -0.861021407413793 -0.962953433793103 -0.952389937586207 -0.962209468793103 -0.900123546724138 -0.927224975862069 -0.968488653965517 -0.873460406017241 -0.874150088793103 -0.962349629482759 -0.940983274827586 -0.965729931206897 -0.965032814827586 -0.943230807758621 -0.973650336724138 -0.898073782068965 -0.942111952068965 -0.912860877068966 -0.88941122362069 -0.928915159137931 -0.910944391724138 -0.91539548 -0.901205855344828 -0.946159983448276 -0.945745510344828 -0.906632436034483 -0.859425904827586 -0.957154371551724 -0.949796075
2 "standing" 0.276111592647059 -0.0151604900323529 -0.105633982744118 -0.971661818235294 -0.869854227058824 -0.901781753235294 0.967537435 -0.0790776581470588 0.066424696 -0.994316618529412 -0.948255444411765 -0.936382898823529 0.0751068338529412 0.0144178727502941 0.000111860939705883 -0.957707529705882 -0.944927405588235 -0.95889139 -0.0222865804705882 -0.0681433277058824 0.0821720364411765 -0.887169646176471 -0.924362513823529 -0.920011477647059 -0.102556011844118 -0.0481601718823529 -0.0527951541705882 -0.944251980588235 -0.952982712941176 -0.961548671470588 -0.91933958 -0.894124046470588 -0.91933958 -0.894124046470588 -0.962945220882353 -0.931007280882353 -0.894475495294118 -0.847152974411765 -0.962324746176471 -0.933909840588235 -0.963605002058823 -0.900687738235294 -0.925502903823529 -0.975941646470588 -0.863973085588235 -0.897613877941176 -0.956423502941177 -0.945292818235294 -0.950813682941177 -0.963422676470588 -0.948603686176471 -0.96626281 -0.890291615294118 -0.925508506470588 -0.923296559117647 -0.888363898823529 -0.925724845294118 -0.926599073823529 -0.91051545 -0.902488270882353 -0.934180653235294 -0.926296443823529 -0.884400364411765 -0.851773381176471 -0.937839043529412 -0.933787419411765
3 "standing" 0.280779137288136 -0.0123257034530508 -0.10441965659322 -0.980723054745763 -0.915489926610169 -0.91326719559322 0.952933225084746 -0.133762133516949 0.12823383340678 -0.985543108305085 -0.960128871694915 -0.941192843389831 0.0748351584915254 0.0043132204320339 -0.0147283358186441 -0.970695151355932 -0.94592154559322 -0.972200444576271 -0.0336353322 -0.0639213624152542 0.0785349270355932 -0.948900713389831 -0.947583852033898 -0.942186823389831 -0.0961206978305085 -0.0416170715084746 -0.0503409976457627 -0.959291222033898 -0.969935881186441 -0.95463656440678 -0.938518008135593 -0.925354877118644 -0.938518008135593 -0.925354877118644 -0.966469271864407 -0.957294373220339 -0.935922094237288 -0.92273019220339 -0.96820808 -0.96246762220339 -0.976383285423729 -0.923157396101695 -0.940597674915254 -0.98293407 -0.916777548474576 -0.906204159830509 -0.971529575932203 -0.946323576271186 -0.96817373559322 -0.972532622542373 -0.949519679491525 -0.974926782881356 -0.940921491694915 -0.951853649322034 -0.935652976779661 -0.951815352711864 -0.945772232033898 -0.950094220338983 -0.937548795762712 -0.930556576610169 -0.957217112033898 -0.956375449491525 -0.936541994915254 -0.927083568813559 -0.96465531779661 -0.962100807457627
4 "standing" 0.2768645472 -0.01487736972 -0.10865501542 -0.9863604992 -0.9457941908 -0.9444190916 0.9523636488 -0.05832656128 -0.024305419902 -0.9919134426 -0.9792510246 -0.9600370458 0.07560581914 0.0127784765962 -0.0049681699252 -0.977716551 -0.9635101594 -0.9791184832 -0.0244981706512 -0.09169932202 0.0969552932 -0.9291159576 -0.9624802994 -0.9662811304 -0.10251347374 -0.03895506069 -0.0550530373 -0.9633727728 -0.9794519746 -0.9808990316 -0.9625439184 -0.9542818746 -0.9625439184 -0.9542818746 -0.9756038496 -0.970548463 -0.9288348788 -0.9211787874 -0.9779583266 -0.9735023026 -0.9817784704 -0.9488500486 -0.9580060692 -0.988707717 -0.9467442932 -0.9412848712 -0.9771002832 -0.9637466386 -0.9753790364 -0.9805841598 -0.9659662248 -0.981613687 -0.932423862 -0.9649263352 -0.967027403 -0.9297297626 -0.9615867498 -0.9692136546 -0.9588578752 -0.958008557 -0.970654759 -0.9695050016 -0.945555216 -0.9208609606 -0.9740331412 -0.9744284252
5 "standing" 0.281198463611111 -0.0174248313194444 -0.110314877611111 -0.977171233055556 -0.917634058333333 -0.912330532222222 0.947436070277778 -0.1942619925 -0.121699234402778 -0.983602750555556 -0.966101063333333 -0.927886018333333 0.07273558875 0.00916628170888889 -0.00339197087777778 -0.968510066388889 -0.947758388333333 -0.957931391111111 -0.0314399756583333 -0.0576079327305556 0.0802611695 -0.930770778055556 -0.932214356111111 -0.947989538611111 -0.0972754197777778 -0.0434502141666667 -0.0481297742444444 -0.933771958611111 -0.954099415833333 -0.968147525277778 -0.934925976388889 -0.930591506944444 -0.934925976388889 -0.930591506944444 -0.96191468 -0.947772333611111 -0.927460550833333 -0.891055734444444 -0.957331571666667 -0.943097430833333 -0.9713484575 -0.928410799444444 -0.930455858888889 -0.979999465555556 -0.916975793611111 -0.909558258333333 -0.9687739575 -0.949993983055556 -0.953232624444444 -0.971141579722222 -0.948998003888889 -0.961175395 -0.909891358055556 -0.932170670555556 -0.945790640833333 -0.937767229444444 -0.9329312825 -0.953866378611111 -0.938665118333333 -0.936688686388889 -0.947413278333333 -0.94733497 -0.907404545 -0.899250585 -0.946606180277778 -0.942616676111111
6 "standing" 0.2830273975 -0.01426687015 -0.100590001454545 -0.978224989772727 -0.916405712727273 -0.912044693409091 0.958861269772727 -0.120826267795455 -0.0263721987045455 -0.986910120681818 -0.9644337175 -0.935349247045455 0.0742136491818182 0.00667728639090909 -0.0123749071565909 -0.975794026818182 -0.962822033181818 -0.970691169318182 -0.0277386656543182 -0.0783215905454545 0.0829524152727273 -0.946901660454545 -0.946627451136364 -0.948018445454545 -0.0927605065568182 -0.0403243807272727 -0.0539629674090909 -0.963266250454546 -0.975923744090909 -0.975982776363636 -0.939444952272727 -0.928086506363636 -0.939444952272727 -0.928086506363636 -0.971934553181818 -0.966733671136364 -0.943589485681818 -0.919602676818182 -0.9760450725 -0.970368726136364 -0.975804612272727 -0.93661504 -0.933915224090909 -0.979366872954545 -0.911872773181818 -0.907542974545455 -0.975588159318182 -0.964478447954545 -0.966688120681818 -0.978341947954545 -0.963745290454545 -0.973355043181818 -0.938988795909091 -0.955358848409091 -0.953536177727273 -0.949774249545455 -0.942397328409091 -0.951093584318182 -0.941135217272727 -0.932246135909091 -0.965544059772727 -0.967355235681818 -0.938927898863636 -0.921375460454545 -0.97207022 -0.970128747727273
7 "standing" 0.281535747222222 -0.0104443946569444 -0.1007536826 -0.981947163611111 -0.903432850833333 -0.912735278055556 0.958010755972222 -0.0882055073383333 -0.0369541812638889 -0.97746496875 -0.937544334027778 -0.905929199305556 0.0731765411 -0.00216820166569444 -0.00373008374958333 -0.982668226111111 -0.960761898055556 -0.978017901111111 -0.0249462078958333 -0.0279548197166667 0.0583509729027778 -0.95926339875 -0.959834040138889 -0.949845749722222 -0.0968450031527778 -0.0502040355694444 -0.04489280703 -0.97041976125 -0.980963446388889 -0.976294433611111 -0.932315978333333 -0.913268356277778 -0.932315978333333 -0.913268356277778 -0.976026744861111 -0.969899324583333 -0.936389295416667 -0.932649709583333 -0.979833043055556 -0.974323347222222 -0.981031608333333 -0.923603210833333 -0.9418552275 -0.9825205325 -0.900032347375 -0.905223475 -0.982583030138889 -0.960510457916667 -0.974285366805556 -0.984525274305556 -0.964075227083333 -0.980498931111111 -0.953906465 -0.964535025833333 -0.95197045625 -0.961279045833333 -0.957628450138889 -0.953755751388889 -0.935444361527778 -0.916300289047222 -0.968911732222222 -0.970330810972222 -0.948667056527778 -0.934168885555556 -0.97524338625 -0.97474497375
8 "standing" 0.277611324655172 -0.0170571720877586 -0.109029408172414 -0.994761810517241 -0.950024973103448 -0.979833205344828 0.958191595689655 -0.156028906310345 0.124802118137931 -0.994745716206897 -0.972718107241379 -0.983067947413793 0.0762224504137931 0.0135591575101724 -0.00131761849051724 -0.992053959655172 -0.97573458362069 -0.989473968103448 -0.0296772062931034 -0.0767533908448276 0.0831771163275862 -0.97032478 -0.989960952413793 -0.971973093793103 -0.101014686775862 -0.0390312050689655 -0.0524498956034483 -0.982985544827586 -0.994320999482759 -0.987542339137931 -0.97622979862069 -0.971583754827586 -0.97622979862069 -0.971583754827586 -0.987540750344828 -0.987232221206897 -0.970079009482759 -0.966740682758621 -0.991165702931034 -0.990202016724138 -0.993446835344828 -0.958183925862069 -0.983715408793103 -0.995426142758621 -0.948628412068966 -0.978638360517241 -0.991915887931034 -0.975357332931034 -0.987609108965517 -0.992981647758621 -0.978081977758621 -0.989934508793103 -0.969333231034483 -0.990821446206897 -0.973581093793103 -0.971104517413793 -0.989547863103448 -0.973993145689655 -0.976570819137931 -0.972712354137931 -0.986803344827586 -0.986691881206897 -0.975345502413793 -0.967112883793103 -0.99064979362069 -0.989985069310345
9 "standing" 0.2767961015 -0.017990268565 -0.10647514125 -0.979372397 -0.9176835605 -0.920341894116667 0.947373140666667 -0.240907353166667 -0.0582853718926667 -0.983799650166667 -0.965607571333333 -0.942540149166667 0.0752365342333333 0.00931149764866667 -0.00698312940916667 -0.969435015666667 -0.953353544666667 -0.974874759833333 -0.0301604801883333 -0.0670493141366667 0.0757963916666667 -0.899030386666667 -0.9367735405 -0.950442802333333 -0.0961920612916667 -0.04063612082 -0.0495438948666667 -0.956617446333333 -0.964248165833333 -0.972383665 -0.938425958833333 -0.9355998665 -0.938425958833333 -0.9355998665 -0.968326624833333 -0.9593576595 -0.899334770333333 -0.864520331166667 -0.966518543833333 -0.9550749095 -0.974448275833333 -0.931039028666667 -0.948330725333333 -0.981852609833333 -0.916112268666667 -0.913155731666667 -0.969481822 -0.953417473166667 -0.970277122166667 -0.972312520666667 -0.956855788333333 -0.978300514833333 -0.9007342165 -0.941985865666667 -0.952057277666667 -0.900379606 -0.934748155833333 -0.954582556166667 -0.945392097833333 -0.9402048485 -0.957919486833333 -0.960434483666667 -0.9037284085 -0.865672138833333 -0.956423827 -0.956352520666667
10 "standing" 0.278837218135593 -0.0167837245542373 -0.110558084 -0.991391752372881 -0.949678181186441 -0.961517274067797 0.920427619322034 -0.301542406271186 0.087604181779661 -0.988029420169492 -0.972555707627119 -0.959503781186441 0.0746754002372881 0.00623253345661017 -0.0077448600630678 -0.990683957966102 -0.975980964237288 -0.988838823389831 -0.0274424308357627 -0.0782828036949152 0.0814485694847458 -0.958478590338983 -0.978514705423729 -0.971968063559322 -0.10158781559322 -0.0411065982542373 -0.0523396572525424 -0.979579484576271 -0.989473122372881 -0.984045143728814 -0.969043684915254 -0.961493130847458 -0.969043684915254 -0.961493130847458 -0.987325598474576 -0.985358029491525 -0.960165291525424 -0.947888380169492 -0.987724478983051 -0.983969860677966 -0.990388692711864 -0.957439569661017 -0.973000138644068 -0.991910538474576 -0.94839974559322 -0.957783233559322 -0.990751525762712 -0.976123404067797 -0.986703745762712 -0.991448757457627 -0.977705522542373 -0.98960042779661 -0.958449593050847 -0.981273384237288 -0.972009735084746 -0.959069613389831 -0.977173144067797 -0.974542861186441 -0.968250695084746 -0.963106569152542 -0.985136054576271 -0.984489267457627 -0.963044615932203 -0.947623832033898 -0.984928285423729 -0.983630828305085
11 "standing" 0.280545613833333 -0.01520781344 -0.103817701790667 -0.973268905 -0.928525725333333 -0.9222763115 0.875319569 -0.226692231166667 -0.338174888666667 -0.972005366333333 -0.965781048333333 -0.940757718 0.0737933748485 0.00579566182983333 -0.00720777760485 -0.978248526 -0.966362425833333 -0.970766734 -0.0220886526891667 -0.05581088271 0.07904758875 -0.9610917615 -0.9462806205 -0.946589134666667 -0.100718458866667 -0.04500967927 -0.0509036177765 -0.969948875166667 -0.9706929555 -0.974687865833333 -0.943456847333333 -0.936735577166667 -0.943456847333333 -0.936735577166667 -0.972965788166667 -0.970437182833333 -0.943530016833333 -0.931426203833333 -0.974873328 -0.966834217 -0.9726995625 -0.942178248333333 -0.9424220265 -0.973605553666667 -0.926055903 -0.917781858666667 -0.97818164 -0.967249904833333 -0.966718434333333 -0.980396601666667 -0.967830182166667 -0.973594305166667 -0.957111767 -0.9508361945 -0.950999877833333 -0.962741032833333 -0.944306864 -0.950162705166667 -0.949715059833333 -0.939799869833333 -0.970214125833333 -0.969677515666667 -0.944405563833333 -0.934815560833333 -0.969175636833333 -0.966019259166667
12 "standing" 0.27856694 -0.0165169018896104 -0.107983579077922 -0.991523416623377 -0.954394578961039 -0.962268356623377 0.944838553116883 -0.213558937792208 -0.0408955228831169 -0.994068822987013 -0.981381041558442 -0.975849903246753 0.0749502971298701 0.00972230966811688 -0.00170125603948052 -0.988487872987013 -0.97490118051948 -0.988262603896104 -0.0263157346415584 -0.0745941022207792 0.085727613974026 -0.961918096623377 -0.979535577532468 -0.972224400909091 -0.100035792207792 -0.040851698974026 -0.053622524012987 -0.981427730909091 -0.990414470909091 -0.985831677402597 -0.972658926753247 -0.971539043766234 -0.972658926753247 -0.971539043766234 -0.98566666012987 -0.984808458571429 -0.962509336233766 -0.958461394675325 -0.988300755844156 -0.987496342857143 -0.989579958181818 -0.960999344805195 -0.975652993896104 -0.992488856623377 -0.953261577142857 -0.957836691038961 -0.988523587272727 -0.974781297792208 -0.986035065974026 -0.989527782727273 -0.976952688311688 -0.989123249090909 -0.963542334025974 -0.982482742467532 -0.973501161688312 -0.962079623246753 -0.978037543376623 -0.974340843766234 -0.97610129 -0.972609180649351 -0.984050633766234 -0.984749948441558 -0.971080145974026 -0.957927928571429 -0.988144027272727 -0.987215168051948
13 "standing" 0.276204106585366 -0.0190284634360976 -0.101103084097561 -0.981580704634146 -0.893289912926829 -0.93387725 0.951729270731707 -0.200925567317073 0.0996635383658537 -0.994227823902439 -0.965669132926829 -0.958665041951219 0.0763915941707317 0.013958153202439 -0.001616495556 -0.969448130731707 -0.935935419756098 -0.968979424878049 -0.0259637328536585 -0.0697947142904878 0.0836546361243902 -0.908939039512195 -0.945000224146341 -0.928930543902439 -0.100621751121951 -0.0410198143268293 -0.0548561345853659 -0.922438199268293 -0.971960614878049 -0.956929417317073 -0.938787904146342 -0.929893633170732 -0.938787904146342 -0.929893633170732 -0.963999635121951 -0.947220252926829 -0.915319856341463 -0.893170553902439 -0.961200185365854 -0.944288445853659 -0.976104205853659 -0.90667094 -0.948105071219512 -0.98447048097561 -0.893375638536585 -0.931241237317073 -0.969501716341463 -0.935646739268293 -0.963610735853659 -0.972220731707317 -0.941402978536585 -0.973292680243902 -0.897307639512195 -0.950879277804878 -0.92860626 -0.913910881463415 -0.94238681195122 -0.935775347073171 -0.937267227317073 -0.936525450731707 -0.949813553902439 -0.943231422439024 -0.914274229268293 -0.898632909512195 -0.946607586585366 -0.945068788292683
14 "standing" 0.279192766888889 -0.0178394637355556 -0.104306442244444 -0.987988652888889 -0.926643128888889 -0.946347281555556 0.965863891555556 -0.157153206244444 0.0690702113555555 -0.986979450888889 -0.961851403555556 -0.955366596888889 0.0752867978444444 0.00488677466437778 -0.00822805284533333 -0.984691365777778 -0.966646246444444 -0.984203490222222 -0.0254146893566667 -0.0651852616888889 0.0739744797 -0.942929004444444 -0.968185918222222 -0.966651425555556 -0.102038904822222 -0.04432765906 -0.0520781714911111 -0.968974173777778 -0.987016810222222 -0.980089790666667 -0.957771317555556 -0.943140891333333 -0.957771317555556 -0.943140891333333 -0.980489142888889 -0.978907283777778 -0.941890620666667 -0.924466138444444 -0.983091940444444 -0.979586376 -0.985713310222222 -0.939520524 -0.961956464888889 -0.989119724888889 -0.924787204222222 -0.942179384888889 -0.984544198 -0.966943800888889 -0.981337662 -0.986293958444444 -0.968760315777778 -0.985775580222222 -0.946102376222222 -0.972433554222222 -0.966737888888889 -0.943416380666667 -0.966079957555556 -0.969974571111111 -0.956768915111111 -0.944734275111111 -0.978151182444444 -0.978846815777778 -0.952841857555556 -0.921673159333333 -0.981557048444444 -0.978365868888889
